topic	sentence_hash	sentence	stance	aspect	inner	cross
marijuana legalization	3d4e51237e4ff718e9e4907baced608e		nnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000001111111111111111100000000000000000000001111111111111111100000000000000011111110000000000000000000000001111111111100000000000000000000000111111111111111000000000000000000000000000000000000000000000000000000000000000000	Train	Train
marijuana legalization	db77922b5b2ba55615d2b855a19cd432		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000011111111000000000000111100000000000000000000000000001111111111110	Train	Train
marijuana legalization	bd21521ab8acc338aec0ff71e2502bfe		nnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppn	00000000000000000001111111111000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000011111100000000000000000000000000000000001111111111110000000000000000000000000000000000011111111111000000000000000	Test	
marijuana legalization	f49045ebe8c6aec2a554656168a3702a		ppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	111111111000000000000000000000011111110000011111110000000000000000000011111100000000001111111111111111000000000111111111100000111111110	Train	Train
marijuana legalization	e46f6125041275638bdd909e808eb583		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000111111000000000000000000111111111000000000111111111111111111110000000000000000000000001111110	Test	
marijuana legalization	a642206faf3c7b319efd59775b3811ed		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000111100000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000	Train	Train
marijuana legalization	b20d29a2d9353a12c41d2a094f3619cf		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000111111110	Test	
marijuana legalization	393250ac25761b284e4f19b84166e5d2		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000111111100000000000000000000000000000000000000000	Train	Train
marijuana legalization	b833aced75a911c3a3e4351351779547		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111110	Train	Train
marijuana legalization	059c1ce05932e07852c2e1fe5d0054d7		nnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000111111111110000000001111111000011111111110	Dev	Train
marijuana legalization	e9055738e15ff6fa73c292e1d0e345cd		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000011111111111111111000000000000000000000000000000000000111111111110000000000000000000000000000000000000000	Train	Train
marijuana legalization	e1a527b2a8ccacc63f0f16df5a9b76cc		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnn	0000000011111111111100000000000000000000111111111111111111000000001111000000000000000000000000000111111100	Train	Train
marijuana legalization	c80824793133b0900a63fc38fdbf49e6		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000000000000011111000001111111111111111111000000000000000000000000000111111111111110000011111111111111111111111000000000000000	Train	Train
marijuana legalization	1231f0b914b0d5734075ee5ffa0d7971		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000001111111111100000000111111111000000000000111111111000000000011111111111111110	Train	Train
marijuana legalization	8a2e9ceb418222cc8ae4b11d59d31d20		nnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000011110000000000000000000	Test	
marijuana legalization	464a0f0004bb899d1aefe9ad6278c641		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	111111111111111000000000000000000000000000000000000000000000011111111111111111111111100000000000000000000000000000	Train	Train
marijuana legalization	e63977816118ab33bad7af115a80b535		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000000000000000000011111111111111100000000000000000000111100000000011111111100000011111100011111110000000000000	Train	Train
marijuana legalization	1976716f27411d97a791b16bc234d74d		pppppppppppppppppppppppppppppppppppppppppppnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	11111111111111100000111111111111111111111110000000000000001111111111000000000000000000000000000000000000000000000000001111111111111000000000000000000000000000000000000111111111111111111110	Dev	Train
marijuana legalization	b4bf1713fb47bee3736601adb931556c		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000011111111110000000001111111111111111110	Train	Train
marijuana legalization	049ef2994aa153d63c301ce9e3206641		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000001111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110	Train	Train
marijuana legalization	8cea8f4cce1484896f7d0369495e130d		nnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000000011111111111000000000111111100000111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000	Dev	Train
marijuana legalization	dbe416270fa11aed1c5695c6a373d800		nnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000011111111100000000000000000000000000000000000000000000000000000000000000111111111110000000000000000000001111100000111111100000000000000000000000000000000000000	Train	Train
marijuana legalization	9599abaa1bd372548c32bf62717acf4b		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000001111111111110	Train	Train
marijuana legalization	c57c00989e25856178bfc1e3ebb80ffd		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000001111111111111111110111111111111111111110000000000000000000000000000000000000000000000000000	Train	Train
marijuana legalization	7d78730942807ca02300e96a245bd8cf		nnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnn	0000000000000000000000000000000011111111111111000000000000111111111111111111111000000000000000	Train	Train
marijuana legalization	28ab70aa0a46638b0fde7e748b7c2988		nnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnn	00000000000000000000000000000000000000000001111111111111110000000000001111111110000000000000000000	Train	Train
marijuana legalization	6861a5c64ccab7bea4bfae5c1171002b		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000001111111111111111110000000000000000000011111111111111111111000000000000000000000000000	Train	Train
marijuana legalization	82a7edc439c7c1585a60d12fd95fb81a		nnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000000000000111111000000000000000000000111111111111100000000000000	Train	Train
marijuana legalization	8cd0dc3424494c44a3f154e0f29dc394		nnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000000000000	Train	Train
marijuana legalization	33fba1cd0f030c0c8973956a1a4f95d2		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000111000000000000011111111111100000000000000000000000001111111111111111110000001111111100111100000111110	Train	Train
marijuana legalization	3ba2429e06445822f238530283dee3e0		nnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000000000000000000000000011111111111110	Train	Train
marijuana legalization	6fa8d9b7873d2240351df6ed19e8f3bb		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000011111111111111111100000111111111111000000000000000000000000000000000000001111111111111111111111111110	Train	Train
marijuana legalization	ac1ae14feb03ba65e7a80e1de0323cf7		cccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000111100000000000000000000000011111110	Test	
marijuana legalization	4c1877e631342ec30b585e1d57ac56a1		nppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnn	00000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000011111111100000000000000000000000	Train	Train
marijuana legalization	9fd7e97cebd536c021a98a97e7e22e71		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000111100011111111111111111000000000000000001111111111111111111110000000000000000000000000000000000000000001111111111000000000000000000000	Train	Train
marijuana legalization	f377669169064b5f75d6f37d1d1e0537		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111000000000000000000000000000000000000111111111111111111100000000000000000000000000000000000000000	Train	Train
marijuana legalization	413409c5e63fbff53c12bd934eedf506		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000011110000000000000000000001111111000000000	Train	Train
marijuana legalization	fd2dd6990408d4bcde63767c377547dc		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnn	000000000000000000000000000000111111111100000000000000000000000000011111111111100000000000000000000000000000000000000011111111111111100000000	Train	Train
marijuana legalization	7cbf5d0b6246c8a4f18569017dc7b2f6		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000011111111100000000000000000000011111111110	Train	Train
marijuana legalization	6d92aa17f25a3ca906cf945c3b9fe19a		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000011100000000000000000000000000000000111111100000011111110000000	Train	Train
marijuana legalization	ae00e26f547547b6e93947d395b59c10		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000001111111110	Test	
marijuana legalization	a1943b22eaa41ec3f19e6a25ef0eac40		nnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000011111111100000000000000000000000000000000000000000000000000000000000000111111111111111111000000000000000	Train	Train
marijuana legalization	f0b6ebd85ff42b8b7cf520efc0e5c140		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000	Train	Train
marijuana legalization	36130e88085ddf5b0827839744f5fb78		nnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000111111111111111110000000000000000011111111000000000000000000000000000000000000000000000000000001111111111111111110000000000000000000000000000000000000000000	Test	
marijuana legalization	e4da5c4a69c2724714af5237bdb75c7b		nnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000111111111100001111111111111111100000000000000000000000000000000000001111000000000111111111111111001111111111111110000000000000000000000000001111111111110	Train	Train
marijuana legalization	0e4d8245483839b6855aaddc6fc9ab75		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000011111111111100000000000000000000000000000000000000000000000001111111111111111110000000000011111111100000000000	Train	Train
marijuana legalization	8d67d7dbd121b7377ea2f836ef44cd31		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111100000000000000000000000000000001111111111110	Dev	Train
marijuana legalization	ef0e9fa4e391fd478e3217bad004a8e2		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111100000000000	Train	Train
marijuana legalization	a46473ed95719afa6a47c09e22d9090e		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000011111111000001111111111000000000000000000001111111111111111110	Train	Train
marijuana legalization	b004ec80d7e2931f171341284e58bf56		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111110000000000000000000000000000000000	Train	Train
marijuana legalization	fd3d6b56c003ccdb5d436c93247e11dd		ppppppppppppnnppppppppppppppppppnnnnnnppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
