topic	sentence_hash	segment_count	segment_hash	stance	aspect	segment	inner	cross
minimum wage	61ea282fa0cb9bfa6ee4d483cc6254a1	0	a50d99c690195289b514aaeea1ef1d01	con	000000000000011111111100000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000000000000000001111111111111111		Train	Train
minimum wage	cbc43f6e8a6ca178b1d0f172a54ea04a	0	496080aea6615971840a8654bd6f337c	con	00000000111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
minimum wage	f8b5542425f805eaf342dc89b9e10579	0	463a231a56213978211483779fa95f2d	con	0000000000000000000000111111111111111111110000000011111111000000111111100000000000111111111111		Train	Train
minimum wage	bcbb3446c72551dbafd4313946665a4d	0	291e9cb1a482f168bbbcfbbd23e2736b	pro	000000000000000000000000000011111000011111111111111111100000000000		Train	Train
minimum wage	c3215f9a863773607d64a71b1ce4decb	0	87517d412f0c91fb345a2f729b9c3d68	pro	0000000000000000000000000000000000000000000000011111111		Test	
minimum wage	eec5ba5c07c5dc9a2fc2a63da804d042	0	18127a35628c94a64db8406e798a44ae	pro	00000111111111100000000000000001111110000001111111111111111110000001111		Test	
minimum wage	cf5e4f72d33675559f21df8cb7233ceb	0	59510866d6f1c15b7d86fb2d2ae6c5d1	pro	000000011111111100000000000000000000000000000000000011111100001111000000000000000000000000000000000111111100000000000000000000		Train	Train
minimum wage	7426bb459e17878878945914474c7c52	0	ab849442ddc87995dce37410127c4c25	pro	000000000000111111111111111111100000000000000000000000000000000000001111111		Train	Train
minimum wage	d3e6c4581c40c8fe8248f94f988030a6	0	38877ade0167ace88c09500f811214d9	pro	0000000000000000111111100000000000000000001111111111111111111111110000000000011111110000000000000000000001111111111100000000000000000001111111000001111111111		Train	Train
minimum wage	684431243a1f6d508f1df15bd0da5939	0	50bc40d07a2d49a21c237350ea5127a4	con	00111111000000000111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111110000000000000		Train	Train
minimum wage	71bcdf909257831fedbfe07872c7c6db	0	f3fce0fc8a3864f98c06dee3ce92d619	pro	00000000000000000000000000000000000000000111111111000000000000111111100000000000001111111110000000000000000000000		Train	Train
minimum wage	d046befdbfa8accd6365ff8de08a1b43	0	1f64c10c43b066b9c95fcbfbdb15d880	con	000000000000000000000000000000000000000000000000000000000011111111111111110000000000000000000000000000000000011111111100000000000000000000		Train	Train
minimum wage	93cb246a87d633fc90af2b83669743ac	0	1227f8713c3b8982c56f4ec0363c655c	con	0000000000000000000001111111111111111000000000000000000000000001111111111000000000000000111110000000000000000000000000000000000001111111111111		Train	Train
minimum wage	ad717e90103a794fba5bad9c157eaa9c	0	f314bd3ec223c673e261fd10832e0f7e	con	1111111110000000000111111111111111100000000000000000000000000000000011111111		Train	Train
minimum wage	e0ccf25d466c718dbe7ba73b0fa18163	0	2b5a9b9c813dd3cb6c36339ee222a793	con	0000000000000000000111111100000011111111111111111111100000000000000000000000000001111111111111111111		Test	
minimum wage	a24979053cb4bcdcaa223059fa4957ee	0	3462f5e73e56cb180f366ac4a539645b	con	00000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
minimum wage	ba05c56bc83ddbca2f1388fcc96b5122	0	5be18e32695cb0bd0439c735fa1aeab4	con	00000000000000000000000000000000000000000000000000000000000000011111111111111111		Train	Train
minimum wage	677660899e33c8b7418fada70f09ac07	0	374882f21b0667addf2e55b13259e0ee	pro	0000000000000000000111111110000000000000000000000000000000111111111111		Dev	Train
minimum wage	9e612c2089809ba25fa903dd06669088	0	4afe349ccbb80ec76620f902baf86e8d	pro	000000000000000000000000000000000000000000		Train	Train
minimum wage	6d9dc2136aefb817d23c28212d9f6ed5	0	db521b27fbaee38bb82cc36b7ae53afd	con	0000000000000000000000000000000000000000000000000011111111111111111		Test	
minimum wage	c83536135d39230c0b487661787c3842	0	5f5e846f42a37277461dae5da9520fc0	con	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
minimum wage	d821f2ea92b462e08a9f7bc5a61aca6c	0	fcdc68ae5d623c24231c6c8b23cddc1a	con	000000000000000000000000000000000000000111111111111111111100000000000000000000000000		Train	Train
minimum wage	ff38a2e96a04e5d1bfe608dbccb36d5b	0	073fcbe071a5f4bbe67498b1c145a6f1	pro	0000000000000000000111111000000000000000000000000000001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111		Train	Train
minimum wage	e81659e5594e602f5cfe28a3b566b4cc	0	df67925fe8e9d50323d8bf6471afe290	con	0000000000000000000000001111100000000000000000000000000000111111111110000000000000000000000000000000000000000000000000000000000000011111111111		Test	
minimum wage	33b9ae37d12ceb896615bd76f1dc7e33	0	47e78454a1c5ea578198454f2d31932e	con	11111111100000000000000000000000001111100000000000000000000000000000000000000000000000000000000		Train	Train
minimum wage	41515dc36a0397c26b17e7f5793bfed6	0	7313d1e5b810aeef85d7446c9b5bc017	pro	111111111111100000011111111111111111111111000000000000000000000000000111111100000000000000		Train	Train
minimum wage	949a9c97aa792162fe87f5b6ab2f0794	0	a6a90556cae4fe8f9fd25fc08b60df40	con	00000000000000001111111100000000000000000000000000000111110011111111111111111111111000000000000000000000000000001111000000000011111		Train	Train
minimum wage	f855944779e97edcb6c2afaa3081bd2a	0	48a7fcaa1bf2b4ba344ced2f67a04d2a	con	111111111000000000000000011111111111111111111110000000000000000000000000		Train	Train
minimum wage	eaf93423155a1bd6e3fcc1ef71918eb3	0	9b21818e52da6a2c920ec2fe6a168ce8	con	0000011111110000000000000000000001111111000000000000000000000000000000000000001111111111111		Train	Train
minimum wage	7ccfaf1996e7e23d28cb95a188661511	0	5ddb8cfc699ab4cfcb67c58e7cca4a99	pro	000000000000000000000000000000001111111		Train	Train
minimum wage	7ccfaf1996e7e23d28cb95a188661511	1	4bff909e4d33bca6da2eefdc162571aa	pro	000000000000000000000000000000000000000000000000001111111111		Train	Train
minimum wage	5cc573ced119438ad3d264c8de5a1927	0	6596525b4485d7e8f9894ea9fb640013	pro	0000000000000000000000000000000000000000001111100000000000001111111100000000000000000000000000000000000000000000000000011111111100000000011111110000000000000000000000000		Dev	Train
minimum wage	72834f6c7634f43e647efc978127afa7	0	6081bd0b0b0c3ff691869510e6323cf7	pro	00000000000000000000001111111111111111111111111100000000000011111100000000000000000		Train	Train
minimum wage	72834f6c7634f43e647efc978127afa7	1	e48bcf207c37b9e09a74fc5975728a4e	pro	0000000000000000000011111111111111111000000000000000001111111		Train	Train
minimum wage	b5f3e42d5fd249a0aa0ca3fad7d1910b	0	b18fe4737f6a7116974f5ed6d605a37a	con	11111111000000000000000000000001111110000111111111111111110000000000000000		Test	
minimum wage	b5f3e42d5fd249a0aa0ca3fad7d1910b	1	de5e5f04e71ec4ac86f42806539acde5	con	0000000000000000000000000000000000000000000000111111111111111111100000000001111		Test	
minimum wage	b4c6b8d0680e773ccf094979a8f88316	0	9fd315fa18e6d97bb6d799c4a1b0b2f6	pro	0000000000000000111111111111111111111000000000000001111111111111111111110000000000000000000000011111111110000000000011111111110000000000000111111111111		Train	Train
minimum wage	52617b36d7c71fc8b545407c75f9f79b	0	24809290c9a76ca239eb19f5a20ba407	con	0000000000000011111111111111000000000000		Train	Train
minimum wage	52617b36d7c71fc8b545407c75f9f79b	1	97c9b6a3d7c8634243fd8520b96c7cf4	con	11111111111111110000000000000000000000000001111111111000000000000011111111111111110000000000000011111111111111111111		Train	Train
minimum wage	7f20e33eae60af8728e21f887f8a376d	0	e3dd71a8cec7c128b49960fe96fb9049	con	00001111111111111111000000111111111111111111111000000000000000000111111111111111111		Train	Train
minimum wage	03e5a6137579a2d7b803bfb0fd85bcec	0	260227db930b5270fe2ccb095a47da37	con	00000000000001111111111111111100001111111111100000000000000000000000000000000000000000111111111		Train	Train
minimum wage	4666d683c27a7e1ed750e7f0c974645b	0	8b3c91eb0800b8d5113ee5ab962f1ee8	pro	0000000000000000000000000000000000000000000001111111111111111111000000		Train	Train
minimum wage	b7a075a4e1414feac7c4be69fad056f1	0	ea708434e88d6f10b65b1dccbc8a6219	con	11111111111111100000000000000000000000000000000000000000111111111111110000000000000000000000000000000000000111111111111110000000000000001111111111111111111000000000		Test	
minimum wage	0223060c009147fd4a2c2e5935cc7407	0	d76d945d3c5b73c3429e65a898c5c12d	con	000000000000000000000000000000000000000000000011111110000000000000000000000000000000		Train	Train
minimum wage	0c62acea8c1631273a533e64aab77fa6	0	537b88fa7361c9da77688f99afe042ef	con	00001111111111111111111111111000000000000000000000000111111000000000111111111111111111100000111111111		Train	Train
minimum wage	31015c23ac84401e0f6eeb050631e74c	0	2995901594cdd94cb4548e703198a09f	pro	00000000000000000000000000000000000000000000000000000000011111111111111111110000000000000000011111111100000000000000000000000000111111111111111100001111111111		Train	Train
minimum wage	e66c37f9384d974582629d5d3e2fbeba	0	6d79f1cbcb855f2e613fad5e0b58c6cc	pro	00000000000011111111111111111110000000000111111111111111111100000000011111111111111111111		Train	Train
minimum wage	a141feed3ce6595cc1348230a7dc44dd	0	c7f8b8cfadce6cdfb4e1037f9516fd59	pro	0000000000000000111111111111111100000000000000000000000000000000000000000000000001111111		Train	Train
minimum wage	a141feed3ce6595cc1348230a7dc44dd	1	46da38866bdd16f70267344c468ca6ec	pro	0000111111100000000111111111100000000000000000000000000000000011111100000000000111111111111111		Train	Train
minimum wage	fc4f271bbbf659b131a6a8ac2ebc92bf	0	4b7cbdf0cc8f515dceabe7df37b305ef	con	0000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000111111		Train	Train
minimum wage	6b8f111faf77fa13b662a09202db8477	0	a4a8289267c11d7f16b8561cc75cc68b	con	00000000000000000000000000000000000000011111111111000000000000000000000000000000000000111111000000000000000000000000000000000000000001111100000000000000000000000000000000000		Train	Train
minimum wage	c127ca380d18438aaf2cd2408c34c307	0	0d8e76e1e482c6be76273897fb1e381a	con	0001111111100000000000000000000000000000000001111111111000001111111111111111		Train	Train
minimum wage	bb99c22f86bd747ea5c5a39e525d9e6a	0	0c5ba70440219bf5e3560422c83aff6d	pro	0000111111100000000111111111111111110000000000000011111111111111110000000001111111111100000111111110000000000000111111		Train	Train
minimum wage	5e99f9fabf1efd2c16452d36d6819d6f	0	9bafac0f254c0657bc5040707cdfbed0	pro	000000000000000000000000000000000000000000000000000000000000000000000000011111000011111111100000000000000000000000000000000000000000000000000000000001111111111111111111100000000000000000000000000000111111111100000111111		Train	Train
minimum wage	603ef7113f69c4bcaf75408696231ec3	0	def9dd3bf7baffc3810edfa2253a4257	pro	0000000000000000000000001111111000000000000000000		Train	Train
minimum wage	026b5e64c93acf689fa4a9ffc24b4069	0	53347548ae58f8409f812dd8c01b03e4	con	000000000000000000000000001111111110000000000000000000001111111111111111110000000000000000000000000000011111111		Train	Train
minimum wage	b1977061b2a88a4b53ffb7bbb57b328b	0	25e0ed5bb37f035c0c984fc5840fa8c3	pro	000001111111111111111110000000000111111111111111000000000000000000000000000000000000000011111111100000000000000000000000000000000111111111111000001111111111		Train	Train
minimum wage	7500afb5452fb4a1fdefd6bdecaa6b9c	0	31d6468c2a1a66c3a7508388a4c5a29f	pro	0000011111111111111111110000000000011111111111110000000000000000000000000000000000111111100000		Test	
minimum wage	4fec46053f5aeb171d75ba9eff7e33f7	0	042714b835d861cd274463b407f77782	con	00000000000000000000011111111		Train	Train
minimum wage	4fec46053f5aeb171d75ba9eff7e33f7	1	eafce69793c6c17c51861d67ecc94c9e	con	0000000000000111111111111111110000000000000000000111111111111		Train	Train
minimum wage	4fec46053f5aeb171d75ba9eff7e33f7	2	bf5fb7dea120ba8a372b70014908547f	con	1111111110000000000000000000000000000000000000000000000011111111		Train	Train
minimum wage	78a97423f95be3510fbad90cc0e463d1	0	4d63359bacbe78c12687ae41f0afd4a0	pro	00000000000000000000000000000011111111111111111000000000000000000000000000000011111111111111100000000000001111111111		Test	
minimum wage	de0094c457fa0df41532fadacc76666c	0	4151ceaa19769e5fada5c70366d892f2	pro	000000000000011111111000011111111111111110000000000000000011111111111111111111111000000000000000000000000000000000000000000000000000		Test	
minimum wage	b7e2410b9db80acd59e80f18bcd46e50	0	58e114229cc34fa1b7302779849a8a01	pro	00000000000000000000000111111111111110000000000000000000000000000000111111100000111111111		Train	Train
minimum wage	ac967b90184ad656f43ef0cd0dbe5882	0	ba1012d4875847a87a1f87b4e04990ec	con	00000000000000000000000000000000000000000000000000000000000011111110000000000000000011111111111111111		Train	Train
minimum wage	79b896faae411946533038ccf5e0a5f5	0	f84ed1972f2f3e351c64a49f2ab84c66	pro	11111111000000000000000111111100000000000000011111110000000000000000000000000000111111110011111111111111		Test	
minimum wage	11383e8184e1c99a4a2c27bc2dbac095	0	3e5b2bfc56ab8ebe46899b429baa4c5d	con	000000000000000000000000000000000000000000111111110000000000000000000000000000000001111111111111		Train	Train
minimum wage	a2fd8e924538dbd1542c909fe4e3dee4	0	6ee457efa450ea8a52b964e39bdfeec6	pro	000001111111111111100000000111111111111111111111100000000000000000000000000000000000000001111111111000000000000000000000111111111111		Train	Train
minimum wage	0f73fe93e91bdbf33e4b51bb185f84bf	0	81594f2fde0889a23b8f77b2f901c948	pro	000000000000000000000001111000000000000000000000000011111111100000000000000000000		Train	Train
minimum wage	0f73fe93e91bdbf33e4b51bb185f84bf	1	6997feddde3e35a83302dc7b6888124e	pro	00000000000000000000111111111111111100000000111111100000000000000000000000000000000000000000000000000000000000000000000000001111111		Train	Train
minimum wage	dfcf75f2d44b9fb9a8efbf2311cb2c3a	0	8cca0c113e2aa5ea9926613db9ab5e30	pro	000000111110000000000000000000000000000000000000000000000000000000000000111111111111100000000000001111000000000		Train	Train
minimum wage	7220123fd70bb59e5fd8b9ae41c83e5d	0	29d6abdae391a1d7dc6cad593621cc60	con	0000000000000000000000000000000000001111111000000000011100000000000000000000000000000000		Train	Train
minimum wage	4ed95916f50f13753536b8ec5ac57911	0	85dae89f7c019d7181886473fc606bfd	con	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000111111111111		Train	Train
minimum wage	4c6af3bfa33179c848ccf2107c70532f	0	23e4a5b17f80894a94031c45abe468a1	con	00000000000000000000000000000000000000000011111111100000000000000000000111111111000000000000000000000000000011111111111		Dev	Train
minimum wage	9017f8f6275a70d65b7efdb04c46380c	0	4cd3b734802471533807d01847ddbabe	pro	0000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111110000001111111111111111111111		Train	Train
minimum wage	9b88c575cb4eb5bfa36bb46f6cb425e9	0	25a72e6e7cdf04ef7756eac5fe419b50	pro	0000000000000011111000000000000000000011111111111111111111000000000000000000000001111111		Train	Train
minimum wage	61a00d0e8b142952e989b924707311d2	0	88a21f5cbc1053b75ba1f93298d4b2f9	pro	00000000000111111111111111110000000000001111111111111111111000000000000000000000001111111111111111000000000000000000000000000000000000000000111111111111		Train	Train
minimum wage	4c3b57b5500021248ad14243e1a4f036	0	394efdd44b1f7de95e4988cbeb62baf2	pro	000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000001111100001111111111		Train	Train
